1031,50,220.0000,30,0.000000000E+000
1031,51,180.0000,50,0.000000000E+000
1031,61,120.0000,30,0.000000000E+000
1031,94,120.0000,50,0.000000000E+000
1031,95,380.0000,50,0.000000000E+000
1031,124,100.0000,50,0.000000000E+000
1060,74,250.0000,100,0.000000000E+000
1060,75,1300.0000,50,0.000000000E+000
1060,76,1300.0000,50,0.000000000E+000
1060,91,120.0000,50,0.000000000E+000
1060,92,120.0000,50,0.000000000E+000
1060,113,300.0000,100,0.000000000E+000
1072,36,200.0000,10,0.000000000E+000
1072,50,220.0000,50,0.000000000E+000
1072,51,180.0000,30,0.000000000E+000
1072,115,280.0000,50,0.000000000E+000
1072,116,230.0000,50,0.000000000E+000
1072,117,300.0000,100,0.000000000E+000
2022,12,210.0000,10,0.000000000E+000
2022,15,200.0000,20,0.000000000E+000
2022,84,200.0000,50,0.000000000E+000
2022,85,200.0000,50,0.000000000E+000
2022,86,200.0000,50,0.000000000E+000
2067,65,280.0000,50,0.000000000E+000
2067,66,260.0000,50,0.000000000E+000
2067,67,270.0000,50,0.000000000E+000
2067,103,500.0000,100,0.000000000E+000
2067,107,280.0000,100,0.000000000E+000
2067,109,180.0000,80,0.000000000E+000
2106,1,200.0000,50,0.000000000E+000
2106,2,200.0000,50,0.000000000E+000
2106,81,190.0000,30,0.000000000E+000
2106,97,280.0000,50,0.000000000E+000
2106,123,100.0000,50,0.000000000E+000
2118,75,1300.0000,50,0.000000000E+000
2118,76,1300.0000,50,0.000000000E+000
2118,111,100.0000,100,0.000000000E+000
2118,115,280.0000,50,0.000000000E+000
2118,120,180.0000,100,0.000000000E+000
1004,55,6000.0000,5,0.000000000E+000
1004,61,120.0000,20,0.000000000E+000
1004,79,1000.0000,10,0.000000000E+000
1004,92,120.0000,50,0.000000000E+000
1004,94,120.0000,50,0.000000000E+000
1004,96,420.0000,30,0.000000000E+000
1106,16,290.0000,50,0.000000000E+000
1106,17,290.0000,50,0.000000000E+000
1106,85,200.0000,80,0.000000000E+000
1106,100,180.0000,100,0.000000000E+000
1106,104,250.0000,100,0.000000000E+000
1118,72,4400.0000,30,0.000000000E+000
1118,77,2800.0000,10,0.000000000E+000
1118,79,1000.0000,10,0.000000000E+000
1118,84,200.0000,50,0.000000000E+000
1118,96,420.0000,30,0.000000000E+000
1118,118,500.0000,50,0.000000000E+000
2059,10,250.0000,50,0.000000000E+000
2059,11,2600.0000,30,0.000000000E+000
2059,15,200.0000,30,0.000000000E+000
2059,96,420.0000,50,0.000000000E+000
2059,114,210.0000,30,0.000000000E+000
2059,118,500.0000,50,0.000000000E+000
3035,3,200.0000,30,0.000000000E+000
3035,7,190.0000,50,0.000000000E+000
3035,9,300.0000,50,0.000000000E+000
3035,10,250.0000,50,0.000000000E+000
3035,12,210.0000,10,0.000000000E+000
3035,21,2800.0000,20,0.000000000E+000
3035,22,2800.0000,20,0.000000000E+000
3046,38,180.0000,40,0.000000000E+000
3046,48,220.0000,30,0.000000000E+000
3046,51,180.0000,20,0.000000000E+000
3046,62,120.0000,30,0.000000000E+000
3046,67,270.0000,30,0.000000000E+000
3046,71,1800.0000,50,0.000000000E+000
3046,72,4400.0000,20,0.000000000E+000
3046,77,2800.0000,10,0.000000000E+000
3046,78,1500.0000,30,0.000000000E+000
3046,79,1000.0000,10,0.000000000E+000
1085,10,250.0000,40,0.000000000E+000
1085,18,200.0000,30,0.000000000E+000
1085,19,50.0000,10,0.000000000E+000
1085,81,190.0000,50,0.000000000E+000
1085,97,280.0000,100,0.000000000E+000
1085,103,500.0000,100,0.000000000E+000
1089,11,2600.0000,50,0.000000000E+000
1089,28,500.0000,30,0.000000000E+000
1089,74,250.0000,60,0.000000000E+000
1089,87,100.0000,30,0.000000000E+000
1089,88,100.0000,30,0.000000000E+000
1089,102,140.0000,100,0.000000000E+000
1113,1,200.0000,50,0.000000000E+000
1113,2,200.0000,50,0.000000000E+000
1113,84,200.0000,50,0.000000000E+000
1113,85,200.0000,50,0.000000000E+000
1113,94,120.0000,30,0.000000000E+000
2083,38,180.0000,50,0.000000000E+000
2083,39,180.0000,50,0.000000000E+000
2083,85,200.0000,100,0.000000000E+000
2083,86,200.0000,50,0.000000000E+000
2083,93,350.0000,50,0.000000000E+000
2103,14,250.0000,30,0.000000000E+000
2103,64,280.0000,50,0.000000000E+000
2103,95,380.0000,50,0.000000000E+000
2103,98,280.0000,30,0.000000000E+000
2103,104,250.0000,40,0.000000000E+000
1014,19,50.0000,100,0.000000000E+000
1014,61,120.0000,50,0.000000000E+000
1014,68,300.0000,30,0.000000000E+000
1014,96,420.0000,50,0.000000000E+000
1014,113,300.0000,100,0.000000000E+000
1014,122,1000.0000,50,0.000000000E+000
1033,28,500.0000,10,0.000000000E+000
1033,30,500.0000,10,0.000000000E+000
1033,37,180.0000,30,0.000000000E+000
1033,91,120.0000,30,0.000000000E+000
1033,92,120.0000,30,0.000000000E+000
1033,99,180.0000,50,0.000000000E+000
1039,44,210.0000,50,0.000000000E+000
1039,55,6000.0000,30,0.000000000E+000
1039,66,260.0000,10,0.000000000E+000
1039,96,420.0000,50,0.000000000E+000
1039,104,250.0000,30,0.000000000E+000
1039,110,230.0000,50,0.000000000E+000
1047,13,2800.0000,10,0.000000000E+000
1047,22,2800.0000,5,0.000000000E+000
1047,23,120.0000,100,0.000000000E+000
1047,81,190.0000,50,0.000000000E+000
1047,97,280.0000,50,0.000000000E+000
1047,123,100.0000,50,0.000000000E+000
2024,48,220.0000,30,0.000000000E+000
2024,50,220.0000,30,0.000000000E+000
2024,87,100.0000,30,0.000000000E+000
2024,88,100.0000,30,0.000000000E+000
2024,97,280.0000,30,0.000000000E+000
2030,62,120.0000,30,0.000000000E+000
2030,68,300.0000,30,0.000000000E+000
2030,110,230.0000,50,0.000000000E+000
2030,116,230.0000,50,0.000000000E+000
2030,121,200.0000,30,0.000000000E+000
2065,48,220.0000,50,0.000000000E+000
2065,49,220.0000,50,0.000000000E+000
2065,50,220.0000,50,0.000000000E+000
2065,91,120.0000,50,0.000000000E+000
2065,92,120.0000,50,0.000000000E+000
2065,95,380.0000,50,0.000000000E+000
2086,24,130.0000,50,0.000000000E+000
2086,25,180.0000,50,0.000000000E+000
2086,33,420.0000,30,0.000000000E+000
2086,81,190.0000,100,0.000000000E+000
2086,120,180.0000,50,0.000000000E+000
2086,124,100.0000,30,0.000000000E+000
3003,4,200.0000,30,0.000000000E+000
3003,24,130.0000,50,0.000000000E+000
